SampleID,Group,Transformation,Formula,Counts,Perc_Counts
Sample1,Abiotic,Isoprene_addition_(-H),C5H7,314,0.011056727349554561
Sample1,Abiotic,Oxidative_Defluorination_(-F),HO,333,0.011725764991725061
Sample1,Abiotic,Phosphate,HPO3,350,0.012324377618930245
Sample1,Abiotic,Carbon/dehydrogenation,C13,360,0.012676502693756822
Sample1,Amino Acid,Cysteine_(-H2O),C3H5NOS,376,0.013239902813479348
Sample1,Amino Acid,Cysteine_Conjugation_1_(-H),C3H6NO2S,415,0.014613190605303004
Sample1,Other,Taurine_Conjugation_(-OH),C2H6NO3S,416,0.014648403112785662
Sample1,Amino Acid,Cysteine_Conjugation_2,C3H7NO2S,434,0.015282228247473502
Sample1,Abiotic,Carboxylation,CO2,619,0.0217965421317652
Sample1,Abiotic,Acetylation_(-H2O),C2H2O,669,0.023557167505898095
Sample1,Abiotic,Sulfation_(-H)/Sulfate(-H2O),HO3S_SO3,714,0.0251417303426177
Sample1,Abiotic,Secondary_amine,NH,776,0.027324905806542486
Sample1,Abiotic,Oxidative_Deamination_to_Ketone_(-H3N),O,778,0.0273953308215078
Sample1,Abiotic,Reductive_Defluorination_(-F),H,908,0.03197295679425332
Sample1,Abiotic,Nitro_Reduction_(-O2),H2,1141,0.040177471037712596
Sample1,Abiotic,Ethyl_addition_(-H2O),C2H4,1293,0.04552977217507659
Sample1,Abiotic,C2H2,C2H2,1406,0.049508785520616924
Sample1,Abiotic,Formic_Acid_(-H2O),CO,1492,0.052537061164125494
Sample1,Abiotic,Condensation/hydration/dehydration,H2O,1641,0.05778372477904151
Sample1,Abiotic,Oxidation/Hydroxylation_(-H),O,1854,0.06528398887284763
Sample1,Abiotic,Methylation_(-H),CH3,1988,0.07000246487552379
Sample1,Abiotic,Hydrogenation/dehydrogenation,H2,2218,0.07810134159653509
