Mass,Sample1,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample2,Sample20,Sample21,Sample22,Sample23,Sample24,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9
271.1552566,-0.0006537429649152138,0.0008861023063576682,0.0016157238156333932,-0.0005292656574623901,0.0004192665602094122,-0.0009590152561314056,-0.00011229441314698579,0.001371498096053042,0.001096672580645386,-0.002216157600560553,-0.00031252098446511235,-0.0004528732882564636,0.0014840754961646032,0.0013111451651277417,-0.0014412767724729322,-0.0012256022777325081,0.0,0.0,-0.004065411862972453,-0.0014546797487266937,-0.0008416485109597707,-0.0002019981720150526,-0.0006604225306780301,0.00088657266676003
271.1915615,0.0,-0.0007497187268482554,-0.00038948613340258,0.0,-0.0011424046493458875,0.0,0.0,-0.000647525911965553,-0.001021744191171249,0.0,0.0,0.0,-0.00035250361847019514,-0.00011124275436299387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012616287136664266,-0.001249113614900732,-0.0009484067981317542,0.00029602226800693967
272.0565241,-0.0010005702375532933,0.0,0.0,-0.00046882276907881314,0.0,0.0,0.0,0.0,0.0,-0.0017178170012072844,-0.0009031864864831043,0.0,0.0,0.0,-0.0015712117901514925,-0.0008483404585201968,0.0,-0.002165463580493232,-0.003214527098232819,0.0,0.0,-0.0013820578476368844,0.0,0.0
272.0928458,0.0,0.014546809809094003,0.0,-0.0008454010153870408,-0.0011674834397394948,0.0,0.0,0.007781223729867628,0.009583482837839882,0.0,0.0,0.0,0.0013104148375295702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002823042146072652
273.0041166,-0.0008491495050647401,0.0,0.0,-0.0008171962773656777,0.0,0.0,0.0,0.0,0.0,-0.002009939885148663,0.0,-0.000495524985788756,0.0,0.0,-0.0007708672917605461,-0.0005632871330386145,0.0,-0.0016591355398078724,-0.003849750871759754,0.0,0.0,0.0,0.0,0.0
273.0406701,-0.00031483788091302584,0.0,0.0,0.0003933722568970212,0.0,0.0008433659654215686,-0.00016838255685852182,0.0,0.0,9.43747973913095e-05,-0.0005840570246542444,-6.207574913554649e-05,0.0,0.0,0.0005741336688005009,-0.00025472968170410113,0.0,-0.0005880944096994385,0.0015337848207674328,-0.0006961438217959544,-0.0015333568299808124,0.0,0.0,0.0
273.0517491,0.0,-0.0009644296750435675,0.0,-0.0007020096266830353,-0.001259878778248937,0.0,0.0,0.0,0.0,-0.0018614756223209149,0.0,0.0,0.0,0.0,-0.0013240863971621694,-0.0007079661463761264,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014656532872062227,-0.0006295922244423324
273.0618119,0.0002125980444164139,-0.0009776648904399065,-0.0010832202444317743,-0.0001881464853659272,0.0,0.008931514379512423,-0.00045353504390009534,0.0,0.0,0.0022504821676399838,0.00012128290902726456,-0.00028248112927965714,0.0,0.0,0.0017263221381159273,-0.0007578898815665647,0.0,-0.0018863394138945526,-0.0030869092188293245,-0.0007351322178349183,0.0,0.0,-0.0014269521546694858,-0.000615531147249998
273.0770331,-6.556369596998667e-05,0.008814433609532877,-0.0005869296402397267,-0.0005750183022123052,-0.0005154016122561512,0.0,0.0,0.0,0.0,-0.0007912494257999804,-0.0004091200323316924,-0.00034520625440882536,-0.000772249917856715,0.0,-0.0013521470023375734,0.0,0.0,-0.0015822622802988146,-0.0028407453984590405,0.0005125559655134499,-0.0007213761509559346,-0.0005819698495126602,-0.0005836765004866381,-0.0005886872437239943
273.0981055,0.0005461578187904765,0.0007760166959191385,0.0017766611232725516,6.97707197995553e-05,0.0005137337727414817,0.012925391404740928,-6.947609609259364e-05,0.0010622251875421925,0.0009473997044980686,0.001071856602282391,0.0002670852301379755,-0.0002088379387617917,0.0006372958129305184,0.0011597553160226845,0.0009109102622543826,-0.001099331756516909,0.0,-0.0013018873569764448,-0.002644892289972585,-0.00047459174840815854,-0.0006207825820694225,0.0001341695437371144,-0.00042866772617837506,0.00024031735749589442
273.1134869,0.0,-0.0006701505545056316,0.0,0.0,0.0,-0.0037246630707094526,0.0,-0.0007853198618262027,-0.0015371748802068192,-0.0019442786617251116,-0.0009026901077029734,0.0,-0.0005456668189520013,-0.0009034567012145843,0.0,0.0,0.0,-0.0020318535040076595,0.0,0.0,-0.0011732559831395231,-0.0008452659432573452,-0.0012971576437198703,-0.0006234310189896213
273.1344967,0.0005824259878512727,0.004138687529576605,0.007042263362078294,0.0005910519720939156,0.004293668304109876,0.009582097920041919,0.00011273688286404767,0.006250555726745329,0.007252268314966347,-0.00028383452236994586,0.0004497831355003314,0.00013927318009546668,0.004398721443228076,0.004990123204768784,-0.0008950586584408998,-0.0005205938305401213,0.0,-4.6301543054972236e-05,0.0013758572670640485,0.00012885601245328314,0.0012135592163844816,0.0015877144152468994,0.0003224908360413197,0.0014411773894578719
273.1709275,-0.0012334021177609416,-0.00016790349120297124,-0.0001453517960048691,0.0,-0.0002028940689225538,0.0,-0.0004431638132073561,-0.0006116149939399665,-0.0009605083223795455,0.0,0.0,0.0,-0.00031769666099870403,-0.0003786385826176243,0.0,0.0,0.0,-0.0020263449364828277,0.0,0.0,-0.0013392101671831818,-0.0009215512283101217,-0.0012287065800437307,0.00010784690101950113
274.0358628,-0.000873664141898311,0.0,0.0,-0.00045417852428420195,0.0,-0.0018688494140508124,-0.000603693804876619,0.0,0.0,-0.0011955404149288922,0.0,-0.00029518399720908947,0.0,0.0,-0.0003378101156676089,-0.0006277953216017973,0.0,-0.0021676229082760413,-0.0030274669736839884,-0.0014709530381496656,0.0,0.0,0.0,0.0
274.0469353,-0.0012801479498764229,-0.0010020634433074655,0.0,-0.000889636703564312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008437411643309708,-0.0006630351059111384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.0721494,-0.0007702462746594832,-0.0008555588750576974,0.0,-0.000723821826814767,0.0,0.0,0.0,-0.0005303759088936056,-0.0011760580501926055,-0.002249873669461417,-0.000783178318716388,-0.0005217401064851994,0.0,0.0,-0.0014585484289057473,-0.0010250353380543502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007014825325269149
275.0198331,-0.00030329901725448455,0.0,0.0,-8.52072325161149e-06,0.0,3.648840887400881e-05,0.0,0.0,0.0,-1.1355437061076638e-05,0.0,-0.00010021542063085547,0.0,0.0,0.001004206399781672,0.00034240587655894516,0.0,-0.0003968992608578014,7.404424519710758e-05,-0.0004986897084002243,0.0,0.0,0.0,-0.0008313610357973196
275.0310212,-0.000965230482809851,0.0,0.0,-0.0005948834743636129,0.0,0.0,0.0,0.0,0.0,-0.002134258427385643,0.0,0.0,0.0,0.0,-0.0002753051648391444,-0.0002844899906264492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.0564064,0.00017213231870566952,0.0,0.0,0.0004231563278087639,-0.0011417192191691692,0.00368811499782602,-0.00019932443621815883,0.0,0.0,0.0010432135472897058,-0.00018230653743148587,-8.461939786805114e-05,0.0,0.0,0.00025115929657366025,-0.00046421629386244543,0.0,-0.001338920390604341,-0.0002797541686426734,-0.0003316222597588813,-0.0015110233357928282,-0.0009310482621414665,-0.0005548833808730165,-0.0006389827836179845
275.0673713,-0.0003032945806669518,-0.0008571101098136528,-0.00106669166508154,-0.00088306815212217,-0.0011810926985093492,0.0,-0.0006899013202524598,0.0,0.0,0.0,0.0,-0.0005171139963084149,0.0,-0.0009269444560272247,-0.0015965193812352934,-0.0012315865060442746,0.0,-0.0021959520983454565,-0.004777103827230156,0.0,0.0,0.0,-0.0009674104307646928,0.0
275.0925934,0.00037458096862737867,0.001124302257756765,8.555967791265438e-05,-0.00038812389578541534,0.0012498299416889233,0.0,0.0,-2.8691338759781366e-05,-0.0005519725584079167,-0.0003287384648957056,-0.0006329378604208532,-0.00014049937308071298,7.407980601926642e-06,-0.0005643468996785069,-0.001340431212961166,-0.0011784289871157884,0.0,-0.001453706551944128,-0.004345912023570996,0.0013323076139958125,-0.0002678072958603158,-5.1696454612006956e-05,-0.0003296774161315473,7.259777181887676e-05
275.1137811,-0.0008916969243467143,-0.0004020057237617542,0.00019478096023288504,-0.0008862439048752756,-0.0003251400742471309,-0.0012143910275759986,-0.00048566835880760285,-0.0003575865600302361,-0.001080975505576549,0.0,-0.000777465142085926,0.0,2.4032359463024918e-05,-7.97328760290194e-07,-0.0012131006062981043,0.0,0.0,0.0,-0.003153531583717613,-0.0015587758269568995,-0.0012206918865998464,-0.0007620945883904469,-0.0009682296589203912,-0.00038466665004138615
275.1291064,-0.0011615894104163812,-0.0007456870179975569,-0.0009869065114112906,0.0,-0.0007602301289458826,-0.0031572224322002503,0.0,-0.0009016344381279417,-0.0012290815135805786,-0.001627816321159695,-0.000745912438280246,0.0,-0.0009708393762014528,-0.0009436234202060787,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011934880221438008,-0.0010888536825820407,-0.0012229704551431858,-0.0006619302462541814
275.1500868,-0.0009312460666401917,-0.00024425870520986513,0.0002331805444224088,0.0,-3.050574164714111e-05,0.0,0.0,-0.0006072789285310021,-0.0005961928835355038,0.0,0.0,0.0,-0.0003624361176559203,-0.00036722663216303954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015584758282805758,-0.0010085125093314074,0.0,0.0
276.0150126,-0.0011823285112596868,0.0,0.0,-0.0008736270382182472,0.0,0.0,0.0,0.0,0.0,-0.002038135712212698,0.0,0.0,0.0,0.0,-0.0003996328525107607,1.5938720765454152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0515094,-0.001126034831434517,0.0,0.0,-0.0005559230489326105,0.0,-0.0022386991504640577,-0.0006916095558424521,0.0,0.0,-0.000803489614272247,-0.0007968835018315486,0.0,0.0,0.0,-0.000647007135351592,-0.0006906382079018077,0.0,0.0,-0.0035815382341872937,0.0,0.0,0.0,0.0,0.0
276.0879507,-0.0007501325769885401,0.0,0.0,-0.0007045549943179457,0.0,0.0,-0.000523984387006826,0.0,-0.0015721580237304652,-0.0016719490837011752,-0.0008810414228777844,0.0,-0.0009408693465557555,0.0,-0.0016434057833477722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013263216996784312,-0.000839799761086063
276.9990213,-0.00025329696339466235,0.0,0.0,-0.0009495867303510706,0.0,0.0,0.0,0.0,0.0,-0.0016203262532068273,0.0,-0.0003853558847136607,0.0,0.0,4.062020423190289e-06,-0.0003590823778494431,0.0,-0.001857283261160861,-0.002422771811472888,0.0,0.0,0.0,0.0,0.0
277.035579,0.00035205010909984387,0.0,0.0,0.0004705002485923597,0.0,0.0,-4.860275025816744e-05,0.0,0.0,0.0017854809870488269,-0.000440474194564823,0.00024857289301649947,0.0,0.0,0.0024721451423305243,0.0007228180423212846,0.0,-0.0004996045619393885,0.001978303041632578,0.00029809063743585994,-0.0011955192224141298,0.0,-0.0013754301979893718,-0.0007674221652540453
277.0466065,0.0,0.0,0.0,-0.0005305851974237365,0.0,0.0,0.0,0.0,0.0,-0.0020376881313950985,0.0,-0.0005435111236805775,0.0,0.0,-0.0013713293857543993,-0.0007666975906707108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0718828,0.0018436934946385191,-0.00013658026378104502,-0.000811343092195058,0.0004075372978477972,0.00018821571763787028,0.006551269824692998,-8.27317304600927e-05,-0.0006189765417835884,-0.001236744969997813,0.0017511572433769453,0.00018356945068345666,0.0001215635041284905,-0.00010500394120646296,-0.0006835090124093243,0.0006178441876854127,-0.0007915594254135659,0.0,-0.0003709268795132927,0.001275018596913772,0.000661142098236152,-0.00018078806178754001,-0.0003178998022656729,0.00018534610843916357,0.00010405595213947901
277.0831195,0.0,-0.0008967425217438051,0.0,-0.0008227051408999777,0.0,-0.0037438171512901614,0.0,-0.000978467485472402,0.0,-0.002155726779516652,0.0,0.0,-0.0010970067898040034,-0.0008751609303895634,0.0,0.0,0.0,0.0,-0.004232924039669181,-0.0015452897284413704,0.0,0.0,-0.001089290802107712,-0.0006501115551562381
277.1082468,0.0022852510956127225,-2.6156458384991594e-05,-0.00042203132320119146,-4.941227218012704e-05,-9.17258976453113e-06,0.0,0.0,-9.043388768878046e-07,-0.00045026097600641237,0.0010338661071660365,8.051852232299223e-05,8.777608672593489e-05,0.00015660518145059824,-0.0003667386474872959,-0.00041142568405572215,0.0,0.0,-0.0012516584166456883,-0.002081884764357128,0.0015876150273425255,-4.927223999376629e-05,0.00031840726628366617,0.0,0.0007422533332190383
277.1446688,-0.0006561810643515647,0.00022369864740365912,0.0018920699464142973,0.00036728033187497346,0.0009092172450251529,0.0,-0.00041036159705254205,0.002433378723061836,0.0006728937394249302,-0.0003501308282729252,0.0001492222556075771,-0.00032227838816247927,0.0010658960540515328,0.0012006147260780742,-0.0009082580424623506,-0.0005617028971542694,0.0,-0.0016476636562793544,-0.003936963882605033,-0.0006232039041922047,-0.0005960686006696288,0.00021612844397352098,-0.0007901814195160459,-0.00035680840725090326
277.1810692,-0.0010527989913452801,0.000662121487496255,0.0011761690985092426,-0.0009469645600273086,0.0009279200332408491,0.0,0.0,0.0015574748126206714,0.0019194713111764675,0.0,0.0,0.0,0.0007963784376773211,0.0008777125322259228,-0.0016307720857628861,0.0,0.0,0.0,0.0,0.0,-0.0007723962017054603,-0.0007344440298047396,-0.0009040142492589175,-0.0003486725402621961
278.067311,-0.0004907072462662435,0.0,0.0,-0.0003820385095267184,0.0,0.0010841014043316774,-0.0006231825781710115,0.0,0.0,-0.0010760262204798825,-0.0005854576994178812,-0.0004672754717681211,0.0,0.0,-0.0012074695241601433,-0.0009089276345904817,0.0,-0.002131769866265324,-0.004513739080725017,0.0,0.0,0.0,0.0,-0.000744717325161867
278.103492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008981976998062884,-0.0016586613487749426,-0.0022573613848212884,0.0,0.0,0.0,0.0,-0.0015768441918522877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007582534842814173
279.0147915,-8.093958516529834e-05,0.0,0.0,-0.00014964244173265012,0.0,0.0,0.0,0.0,0.0,0.00035418928645132895,0.0,-7.624387571725366e-05,0.0,0.0,0.002491154460006395,0.0004974797410381514,0.0,-0.0009239827734186473,-0.0011725510015522112,-0.0006426389955684788,-0.0012294373619376475,0.0,0.0,0.0
279.0512685,0.0014541420397309814,-0.0009787113470885796,0.0,0.0006501390180904686,0.0,0.012904825275937204,6.670967478528623e-05,0.0,0.0,0.0043767145475733125,0.00041191636240994826,9.77258075604575e-05,-0.0011304573760580687,0.0,0.0034744414241571864,0.00017718242497285493,0.0,-0.0002995734305833724,0.00010639789519024674,0.0008978655155229514,-0.0014088959316701894,-0.0011452113956157855,-0.00045013121437776174,-0.00034196603553515465
279.0623989,-0.0010391630228114483,0.0,0.0,-0.0007971515441935525,0.0,0.0,0.0,0.0,0.0,-0.0016158085688754908,0.0,-0.0005355080755857421,0.0,0.0,-0.0008281925524452008,-0.001062611898972244,0.0,0.0,0.0,0.0,0.0,0.0,-0.001150440056605764,-0.0007555377913083576
279.0875212,0.003000381915776424,0.0009850238002371175,-0.00038223540716133923,0.0011535602455697122,-0.0005847865443416116,0.0,0.0,0.0009551041609354967,-0.00023026206955725602,0.0042948119631385576,0.001800458819584961,0.0003995726772677896,0.001348269475401668,-0.0001848476214493753,0.0017422710850646455,-0.00011805444372145997,0.0,0.0002699805212100085,0.004419291004553634,0.002417196433356999,0.0007227216204613088,0.00047078545234290184,0.001473356830175621,0.0004511321540823531
279.1238979,0.003297677646337747,0.00032902934297865746,-0.00048590694325230957,0.0003062569003029183,-0.00031217655644660407,0.0,0.0,3.676244035078161e-05,2.7902518526081544e-05,0.004034639879943058,0.0010170053257278458,-0.0002028172675797346,0.0006212390429968469,8.935475038758007e-05,0.0010962836672694376,-0.0007478843784763887,0.0,-0.0011670939820930155,-0.0014246007618530553,0.0025840057695410575,-0.0001990446304799783,0.0010210145054873065,0.0008492162644779684,0.0006577455634271401
279.1604977,-0.0011707626389016047,-0.0010493240461298037,0.0,0.0,0.0,0.0,0.0,-0.0013508680280662443,0.0,-0.0020644804014773722,-0.0008999650438612724,0.0,0.0,-0.0009262383575562755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011697613932247248,0.0,0.0
280.0464587,-0.0007804266863494819,0.0,0.0,-0.0003224263199717517,0.0,0.0,-0.0006256279885228901,0.0,0.0,5.682682501761238e-05,-0.0006676665833196267,-0.0005276721771694817,0.0,0.0,0.000839174461876092,-0.00035230545801263506,0.0,0.0,0.0,-0.001451318739230157,0.0,0.0,0.0,0.0
280.0827487,-0.0009836654380263434,-0.0008389185499288195,-0.0009233660376692981,-0.0007003664984875973,0.0,0.0,-0.0006356499670373716,0.0,0.0,-0.0007486953707888568,-0.0005817873391427733,-0.0004994702123082713,0.0,0.0,-0.001261466441357457,-0.0012691532013368203,0.0,-0.0019461207177057947,-0.004306010541086119,0.0,0.0,0.0,0.0,-0.0007823339419968856
280.1224338,0.0,0.00027000741733926195,-0.0009176037210187101,-0.0010031568718851605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009287683127968881,0.0,-0.001136701827601941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281.0305172,0.0011626335651839285,0.0,0.0,0.0006753959873219374,0.0,0.007966972468285927,-0.0002469888467604573,0.0,0.0,0.00325319317982641,-0.0004906413014154673,0.0001395636530031827,0.0,0.0,0.0053716768932358305,0.0011790183243943193,0.0,-0.000423244382520347,0.0028449373237951943,0.0013292942847025818,-0.0012602118425407106,0.0,-0.001298039190468096,0.0
281.0667735,0.0042351842439131236,-9.290176528786373e-05,-0.0008925825741927993,0.002113911059005416,-0.0008256631035731321,0.0,0.0,-0.0010938518929048194,-0.0014129881290295932,0.009336063513271198,0.002749161520672038,0.0005828031092892296,-0.00026390970510266603,-0.0008019627796177312,0.00502348080301425,0.0011069742511419874,0.0,0.0011289686526715244,0.004082771708640114,0.0037627006645270327,-6.112674370168424e-05,-0.0004428523832573764,0.0008378889154558902,0.00042635719217165834
281.078284,0.0,0.0,0.0,-0.000857939542118951,0.0,-0.0031632200462586115,0.0,0.0,0.0,-0.001845263668722169,-0.0007279144335142126,-0.0005208729181143131,-0.001130254697233649,0.0,0.0,0.0,0.0,-0.002078215627284655,0.0,0.0,0.0,0.0,-0.0012646861189254059,0.0
281.1031775,0.006453320005442475,0.001331149518047584,0.0007258816166507044,0.001765788534101288,0.0004395114648676956,0.0,0.0,0.0049207925373477065,0.0025288425862997088,0.009560111531004183,0.002798018402236402,0.0005935476963923679,0.003350684470120957,0.0008116024056828386,0.004991265198988257,0.00033715950524993815,0.0,0.0009278367601633769,0.00566251935503074,0.006314885172408678,0.0020935841870998104,0.0023579033085552414,0.0,0.0013727294617751973
281.1395721,0.002559039917389333,0.0008445032641897014,-0.0001248375420868091,0.0003145643615847932,-0.0005823472407855321,0.0,0.0,0.00016523966614948358,-0.0006119282604853211,0.005087705792628324,0.0006186452029805099,-0.00023011458007042668,0.000529621566617429,-0.0005030223186331868,0.0014754684725956483,-0.0010767810018700726,0.0,-0.0021142695892893745,-0.0038764201898466685,0.0,-0.00030692621015202144,0.0008422519485084099,0.0,0.00014909650107445093
282.062286,-0.000682179155953282,0.0,0.0,-0.00044307335212182865,0.0,0.0036666097133184116,-0.00035043701940834596,0.0,0.0,0.0010424462490838708,-0.0004755702814947064,-0.0005261170319923444,0.0,0.0,-0.00022953135720561447,-0.0006015149781848975,0.0,0.0,0.0,-0.0015725197353359769,0.0,0.0,-0.0014316299892522893,0.0
282.0987211,0.0,0.0,0.0,0.0,0.0,4.61235939513246e-05,-0.0006689850033188308,0.0,0.0,-0.0016606585193919793,-0.0008369526203005356,-0.0005281948118093348,0.0,0.0,-0.0014830532182621503,0.0,0.0,0.0,0.0,-0.0015388188622496406,0.0,0.0,0.0,0.0
282.917072,0.0,0.0,-0.0008822124540972268,0.0,0.0,0.0,0.0,-0.0009335489358689539,0.0,0.0,0.0,0.0,0.0016439057599616678,0.00036725149953254816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000950069163356881,0.0,-0.0006593667541024676
283.0096182,-0.0006398328619727869,0.0,0.0,-0.00032434106599058,0.0,0.0,0.0,0.0,0.0,0.00015426099315650154,0.0,-0.00024138538915213615,0.0,0.0,0.0013318208624579428,3.723432313935433e-05,0.0,-0.0008005186936808956,0.001021784970625171,0.0,0.0,0.0,0.0,0.0
283.0249087,-0.0007342791708719536,0.0,0.0,1.5157563458667722e-05,0.0,0.0,0.0,0.0,0.0,-0.0018512750143470354,0.0,-0.00041483325001762854,0.0,0.0,-0.0005440508843340081,-0.0007639079130287479,0.0,-0.0014364340460212867,0.0,0.0,0.0,-0.001336991522171486,0.0,0.0
283.0461536,0.002019657896366778,0.0,0.0,0.0011562518871478242,0.0,0.01834840790568455,0.0003911145227514969,0.0,0.0,0.008199307045473775,0.0010785479949790523,0.00020947834640861807,0.0,0.0,0.005606918404844628,0.0008765598944231004,0.0,0.00017164837143961569,0.0005944139982867239,0.0009861015465097462,-0.0007725534534539011,-0.0009654183510961284,-0.0004723528183066266,-0.0004981843139922046
283.061436,-0.0009343294171404982,0.0,0.0,-0.0009739686574000892,0.0,0.0,0.0,0.0,0.0,-0.0017262992752564606,-0.0007454851887435235,-0.0005160243590941852,0.0,0.0,0.0,-0.0012375027456666284,0.0,0.0,-0.00366489110648699,0.0,-0.0015455856188420437,0.0,0.0,0.0
283.0824198,0.0074019994092875165,0.001047389783451275,-0.00010976720749284058,0.003312812561250348,-0.00011697764857255986,0.0,0.0,0.0020598471544933292,0.0012859628870573498,0.016305783770858496,0.0042632621653023815,0.0008887188333305809,0.0024936471667493898,0.00047310822134552364,0.008715797784357186,0.0012602984584374115,0.0,0.0024525598662219392,0.006397229714704082,0.0,0.0008361416418791101,0.0004916714502979562,0.0,0.00106744243971529
283.1188487,0.0067994493328102906,0.0020602188752903796,0.0021040745687765246,0.001897309147857748,0.0016672313526430382,0.0,0.0,0.003638949766748836,0.0026950482419067874,0.010172335040580191,0.003166070246954437,0.0008254748978000045,0.0027611932638952176,0.0017026015284960416,0.004117456780430304,0.0003600926484761484,0.0,0.001056797238473065,0.005373673805668093,0.00451072196343525,0.0012725660811438917,0.0017180374647995577,0.0,0.001355166903235714
283.1374445,-0.0010194037851339014,-0.00016433314401788728,0.0007494914325373653,-0.000149361304869302,0.001629832188169486,0.0,-0.0006773802085523174,0.0,-0.0013755121490983768,-0.0012468848160420945,0.0016866917651508823,-0.0005226488876795253,-0.000826878663378203,-0.00046971464932650336,-0.0005809306354549485,-0.00023743478160304042,0.0,-0.0021183867957760825,-0.004242097838763881,0.0005270091536110207,0.0,0.0030163027641204685,-0.0008309374573844355,0.002490719392073079
283.1552238,0.004076801960741796,0.0002869614315711498,0.000574569974326977,-0.00023578573288609997,-0.0004471341464434033,0.0,0.0,0.00033271439768903775,-2.5054920990131955e-05,0.0005981535330858267,0.0,-7.035640986722156e-05,0.0008286396965505626,0.0002706270133546922,0.000103783413904999,-0.0008414232785524744,0.0,-0.0014821278027876213,0.0,0.0,-0.00046920229338249457,0.0002756372863745496,0.0,-8.623329497001861e-05
283.2643783,0.0010074551208901095,0.0,0.0,0.0,-0.0009827821243102572,0.0,-0.0006509510830695068,0.0,-0.0012880697583565813,0.0,0.00010426687746073083,-0.00045944119780712934,-0.0008013378076304533,0.0,0.0,0.0,0.0,-0.0013603798099505846,-0.0008023297755666723,0.007211650961428396,-0.001411119931604868,0.0,0.0,0.0
284.0779245,-0.001026471269073376,0.0,0.0,-0.0007011462911459986,0.0,0.0015714795715293247,-0.0006905034173889123,0.0,-0.0016513677867467543,-0.0009775158586747066,-0.0002760893265162828,0.0,0.0,0.0,-0.0007195296996936029,-0.0012194734300600223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007293775431865568
284.086136,-0.0006805598015038731,0.0,0.0,0.0,0.0,0.0005871595936235698,-0.0006194900024470252,0.0,0.0,-0.00042523853598530235,-0.0006391272883378584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001361190186150345,-0.0016349374842226311,0.0,-0.0012437703106404738,0.0
284.1143071,-0.0012321006409165022,0.0,0.0,0.0,-0.001212570785155553,-0.0039914893599625155,-0.0006341683780123153,-0.0013398019966808909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.0254276,-0.0009667842224646983,0.0,0.0,-0.0005385160358203272,0.0,0.0,0.0,0.0,0.0,-0.0002730061249549283,-0.0007504560335919657,-0.0005000602618417712,0.0,0.0,4.226509005722843e-05,-0.0005034834711674663,0.0,0.0,-0.004344863830907791,-0.0013711430993332357,0.0,0.0,0.0,0.0
285.0404623,0.0,-0.0009392751944730449,8.137547373729627e-06,0.0019010836541366424,0.002340592844917641,0.0,0.0,0.0,0.0,-0.000316366413585981,0.0,-0.0002411213474853529,0.0,-0.00043544366905823317,-0.00013287256755729345,-0.0005085719924709077,0.0,-0.0004280709595981243,0.0011409120667983765,0.0,0.0,-9.654507887077763e-05,0.0,-0.0006876079728338083
285.0409215,0.0002612401674451823,0.0,0.0,0.0,0.0,0.000581894797236504,4.76319761429836e-06,0.0,0.0,0.0,-0.0008808613687808267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041704295862073293,-0.0013164435999981554,0.0,-0.0012844185172410196,0.0
285.0517229,0.0,0.0,0.0,-0.0007392156516626961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004902906186423362,0.0,0.0,-0.0011104353696378914,-0.0007725840039838734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008057874848469767
285.061765,0.003825157937542513,-0.00014148710077732782,-0.0007299492862379678,0.001993716920309229,0.0,0.0,0.0,-0.0009029846335160185,-0.0014117502818760971,0.01153137037617717,0.0027875640329744563,0.0004136866553405436,1.3555209248748953e-05,0.0,0.005763181543202041,0.0003806766257038341,0.0,0.0002857313789360079,0.0019491827278787595,0.001454748134911156,-0.0005437997860354276,-0.0006217901165251919,-0.0004414504354664514,3.4953465600911405e-05
285.0769707,-0.0010108140068266528,-0.0010221326049355355,0.0,-0.000879825884338304,0.0,0.0,0.0,-0.0011984473630871335,0.0,-0.0017404130687912048,-0.0005639400669398292,-0.0004387401213058493,-0.0010937156938358539,0.0,0.0,0.0,0.0,-0.0020667893773294948,-0.0015662437126852259,0.0,-0.0014383643130403368,-0.001055387363506377,0.0,-0.0004824467127510796
285.0803594,0.0,0.0,0.0031614424252071806,0.0,0.0016067174859755715,0.0,0.0,0.0,0.0,0.0,-0.0007127938154734506,0.0,-0.0008802948917220227,0.0,-0.001668853045082338,-0.0012594928421783872,0.0,0.0,0.0,0.0,-0.0014966839945393033,-0.0006660092401416603,0.0,0.0
285.0980967,0.005035849747485456,0.0017188080555578947,0.0013354215084928757,0.0020070391419146783,0.0003205613682010434,0.0,0.0,0.0028989474700808417,0.0024059725627231725,0.011938507767572645,0.003078658281716509,0.0005668636496083893,0.003011536010252067,0.001041598609017501,0.006030315873466604,0.0005741143891858646,0.0,0.0007733415859997361,0.0036284774005572585,0.0026156797689153443,0.0006194719724557781,0.000605926344316614,0.0,0.0012609142863437362
285.1134177,0.0,-0.0008520557419071035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019463809388268573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015693107287597715,0.0,-0.0013300756519499155,0.0,-0.0006769131529364936
